time,supercategory,category,subcategory,segment,manufacturer,product,sales,tdp,upc
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,ACTUAL_CANDY_LLC,FREE FROM SOY ,22888965,29.1,10
CY,"CANDY,_GUM,_MINTS",SNACK_MIXES,PRETZEL_MIX,SWEET,CAMPBELL_SOUP_CO,CONTAINS COCOA ,22270447,29.1,16
CY,"CANDY,_GUM,_MINTS",SNACK_MIXES,PRETZEL_MIX,SWEET,PRIVATE_LABEL,KOSHER ,17007541,29.1,97
CY,"CANDY,_GUM,_MINTS",SNACK_MIXES,PRETZEL_MIX,SWEET,THE_HERSHEY_CO,5G TO LESS THAN 7.5G TOTAL FAT PER SERVING ,15744591,29.1,7
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,GRUPO_BIMBO_S.A._DE_C.V.,FREE FROM ARTIFICIAL SWEETENERS ,14641502,29.1,12
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,CONTAINS ARTIFICIAL SWEETENERS ,14537361,29.1,6
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,CONTAINS HIGH FRUCTOSE CORN SYRUP ,14536034,29.1,3
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,HORMEL_FOODS_CORPORATION,CONTAINS SOY ,11875317,29.1,9
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,HORMEL_FOODS_CORPORATION,CONTAINS SOY ,11875317,29.1,9
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,HORMEL_FOODS_CORPORATION,CONTAINS SOY ,11875317,29.1,9
LY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,LOLLIPOP,IMAGININGS_3,HIGH LIKELIHOOD OF GMO INGREDIENTS ,10601554,29.1,30
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,GALERIE,10G TO LESS THAN 15G ADDED SUGAR PER SERVING ,9336889,29.1,53
CY,"CANDY,_GUM,_MINTS",MINTS,REGULAR,FRUIT,FERRERO_S.P.A,FREE FROM ARTIFICIAL PRESERVATIVES ,8408395,29.1,13
CY,"CANDY,_GUM,_MINTS",MINTS,REGULAR,FRUIT,FERRERO_S.P.A,CONTAINS NATURAL FLAVORS ,8408390,29.1,12
CY,"CANDY,_GUM,_MINTS",MINTS,REGULAR,FRUIT,FERRERO_S.P.A,ANTIOXIDANTS PRESENCE ,8405215,29.1,9
CY,"CANDY,_GUM,_MINTS",MINTS,REGULAR,FRUIT,FERRERO_S.P.A,FREE FROM NATURAL SWEETENERS ,8361422,29.1,10
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,"IMPACT_CONFECTIONS,_INC.",100 CALORIES OR LESS ,7724049,29.1,20
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,"IMPACT_CONFECTIONS,_INC.",51 TO 100 CALORIES PER SERVING ,7680514,29.1,19
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,ZACHARY_CONFECTIONS_INC,CONTAINS NATURAL FLAVORS ,6737245,29.1,11
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,PRIVATE_LABEL,FREE FROM ARTIFICIAL INGREDIENTS ,6314703,29.1,39
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,JELLY_BEAN,PRIVATE_LABEL,NATURAL POSITIONING ,5151487,29.1,19
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,JELLY_BEAN,PRIVATE_LABEL,CONTAINS NATURAL FLAVORS ,5146085,29.1,18
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,CHOCOLADEFABRIKEN_LINDT_&_SPRUNGLI_AG,SUGAR FREE   ,4074697,29.1,2
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,PERFETTI_VAN_MELLE,FIBER PRESENCE ,28252749,29,4
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,PRIVATE_LABEL,MADE IN USA ,28020310,29,141
LY,"CANDY,_GUM,_MINTS","CANDY_KITS,_COMBINATION_AND_GIFT_PACKS",CANDY_KIT,NON_SEASONAL,PRIVATE_LABEL,SODIUM FREE   ,21451938,29,8
CY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,GUMMI,APAX_PARTNERS_LLC,100 CALORIES OR LESS ,20037533,29,1
CY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,GUMMI,APAX_PARTNERS_LLC,100 CALORIES ,20037533,29,1
CY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,GUMMI,APAX_PARTNERS_LLC,CONTAINS ARTIFICIAL PRESERVATIVES ,20037533,29,1
CY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,GUMMI,APAX_PARTNERS_LLC,51 TO 100 CALORIES PER SERVING ,20037533,29,1
CY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,GUMMI,APAX_PARTNERS_LLC,MAY CONTAIN GLUTEN ,20037533,29,1
CY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,GUMMI,APAX_PARTNERS_LLC,FREE FROM LACTOSE ,20037533,29,1
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,WHITE_CHOCOLATE,MARS_INCORPORATED,CONTAINS ARTIFICIAL INGREDIENTS ,19743126,29,21
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,REMAINING_VARIETY,PRIVATE_LABEL,FREE FROM NATURAL COLORS ,15524632,29,79
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,OVER 25G ADDED SUGAR PER SERVING ,14133072,29,3
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,SPANGLER_CANDY_COMPANY,CONTAINS ADDED SUGAR ,13454069,29,16
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MIXED_CHOCOLATE,PRIVATE_LABEL,CONTAINS NATURAL FLAVORS ,10725876,29,55
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,YILDIZ_HOLDING_A.S.,10G TO LESS THAN 15G TOTAL FAT PER SERVING ,10358089,29,16
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,YUMMY_EARTH_LLC,FREE FROM PEANUT ,6327427,29,19
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,ASSORTED_VARIETY,UNIQUE_INDUSTRIES_INC,CONTAINS ARTIFICIAL FLAVORS ,5676688,29,2
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,ASSORTED_VARIETY,UNIQUE_INDUSTRIES_INC,CONTAINS ARTIFICIAL FLAVORS ,5676688,29,2
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,ASSORTED_VARIETY,UNIQUE_INDUSTRIES_INC,CONTAINS ARTIFICIAL INGREDIENTS ,5676688,29,2
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,YUMMY_EARTH_LLC,CONTAINS NATURAL FLAVORS ,5165240,29,16
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,YUMMY_EARTH_LLC,FREE FROM ARTIFICIAL FLAVORS ,5159991,29,15
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,YUMMY_EARTH_LLC,FREE FROM ARTIFICIAL PRESERVATIVES ,5159991,29,15
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,YUMMY_EARTH_LLC,FREE FROM ARTIFICIAL SWEETENERS ,5159991,29,15
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,YUMMY_EARTH_LLC,FREE FROM CAFFEINE ,5159991,29,15
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,YUMMY_EARTH_LLC,FREE FROM HORMONES ,5159991,29,15
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,YUMMY_EARTH_LLC,FREE FROM LACTOSE ,5159991,29,15
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,YUMMY_EARTH_LLC,FREE FROM MSG ,5159991,29,15
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,YUMMY_EARTH_LLC,CONTAINS NATURAL COLORS ,5159991,29,15
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,YUMMY_EARTH_LLC,CONTAINS NATURAL PRESERVATIVES ,5159991,29,15
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,YUMMY_EARTH_LLC,CONTAINS NATURAL SWEETENERS ,5159991,29,15
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,GUMMI,MARS_INCORPORATED,VERY LOW SODIUM ,47532862,28.9,20
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRARA_CANDY_COMPANY_INC,CONTAINS PEANUT ,19742864,28.9,26
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRARA_CANDY_COMPANY_INC,CONTAINS PEANUT ,19727936,28.9,21
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,WHITE_CHOCOLATE,MARS_INCORPORATED,CONTAINS ARTIFICIAL FLAVORS ,19574095,28.9,18
LY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,CHEWY,THE_HERSHEY_CO,CONTAINS ARTIFICIAL PRESERVATIVES ,15409428,28.9,7
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,AMERICAN_LICORICE_COMPANY,LOW FAT ,14738801,28.9,25
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,AMERICAN_LICORICE_COMPANY,1G TO LESS THAN 2.5G FIBER PER SERVING ,14732826,28.9,19
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,GRUPO_BIMBO_S.A._DE_C.V.,CONTAINS DAIRY ,14418665,28.9,12
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,GRUPO_BIMBO_S.A._DE_C.V.,CONTAINS LACTOSE ,14418665,28.9,12
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,"IMPACT_CONFECTIONS,_INC.",CONTAINS NATURAL FLAVORS ,9939030,28.9,20
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,"IMPACT_CONFECTIONS,_INC.",NATURAL POSITIONING ,9939030,28.9,20
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,YILDIZ_HOLDING_A.S.,FREE FROM ARTIFICIAL INGREDIENTS ,9810578,28.9,12
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,REMAINING_VARIETY,FUN_SWEETS_INC,FREE FROM NATURAL FLAVORS ,9067152,28.9,14
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,REMAINING_VARIETY,MAZAPAN_DE_LA_ROSA_SA_DE_CV,CONTAINS PEANUT ,8389689,28.9,8
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,REMAINING_VARIETY,MAZAPAN_DE_LA_ROSA_SA_DE_CV,CONTAINS PEANUT ,8389689,28.9,8
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,REMAINING_VARIETY,MAZAPAN_DE_LA_ROSA_SA_DE_CV,1G TO LESS THAN 10G PROTEIN PER SERVING ,8389689,28.9,8
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,PRIVATE_LABEL,FREE FROM HIGH FRUCTOSE CORN SYRUP ,8182215,28.9,77
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,PRIVATE_LABEL,FREE FROM ARTIFICIAL SWEETENERS ,8169107,28.9,74
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,PRIVATE_LABEL,FREE FROM ARTIFICIAL PRESERVATIVES ,7408443,28.9,55
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,AUGUST_STORCK_KG,REDUCED CALORIE ,6760758,28.9,3
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,ZACHARY_CONFECTIONS_INC,FREE FROM ANTIBIOTICS ,6666843,28.9,10
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,ZACHARY_CONFECTIONS_INC,CONTAINS ARTIFICIAL COLORS ,6666843,28.9,10
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,ZACHARY_CONFECTIONS_INC,FREE FROM ARTIFICIAL SWEETENERS ,6666843,28.9,10
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,ZACHARY_CONFECTIONS_INC,FREE FROM CAFFEINE ,6666843,28.9,10
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,ZACHARY_CONFECTIONS_INC,HIGH LIKELIHOOD OF GMO INGREDIENTS ,6666843,28.9,10
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,ZACHARY_CONFECTIONS_INC,FREE FROM HIGH FRUCTOSE CORN SYRUP ,6666843,28.9,10
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,ZACHARY_CONFECTIONS_INC,FREE FROM HORMONES ,6666843,28.9,10
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,ZACHARY_CONFECTIONS_INC,FREE FROM LACTOSE ,6666843,28.9,10
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,ZACHARY_CONFECTIONS_INC,FREE FROM MSG ,6666843,28.9,10
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,ZACHARY_CONFECTIONS_INC,CONTAINS NATURAL SWEETENERS ,6666843,28.9,10
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,ZACHARY_CONFECTIONS_INC,MAY CONTAIN PEANUT ,6666843,28.9,10
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,ZACHARY_CONFECTIONS_INC,MAY CONTAIN PEANUT ,6666843,28.9,10
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,"IMPACT_CONFECTIONS,_INC.",CONTAINS ARTIFICIAL FLAVORS ,6233332,28.9,12
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,"IMPACT_CONFECTIONS,_INC.",CONTAINS ARTIFICIAL INGREDIENTS ,6233332,28.9,12
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,"IMPACT_CONFECTIONS,_INC.",100 CALORIES OR LESS ,6233305,28.9,11
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,"IMPACT_CONFECTIONS,_INC.",CONTAINS ADDED SUGAR ,6233305,28.9,11
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,"IMPACT_CONFECTIONS,_INC.",FAT FREE ,6233305,28.9,11
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,"IMPACT_CONFECTIONS,_INC.",0G PROTEIN PER SERVING ,6233305,28.9,11
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,"IMPACT_CONFECTIONS,_INC.",0G TOTAL FAT PER SERVING ,6233305,28.9,11
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,"IMPACT_CONFECTIONS,_INC.",SODIUM FREE ,6229395,28.9,9
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,"IMPACT_CONFECTIONS,_INC.",10G TO LESS THAN 15G ADDED SUGAR PER SERVING ,6229334,28.9,8
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,YILDIZ_HOLDING_A.S.,FREE FROM ARTIFICIAL PRESERVATIVES ,5410629,28.9,10
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,WHITE_CHOCOLATE,THE_HERSHEY_CO,NO ADDED SUGAR ,3534739,28.9,7
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,WHITE_CHOCOLATE,THE_HERSHEY_CO,NO ADDED SUGAR ,3534739,28.9,7
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,WHITE_CHOCOLATE,THE_HERSHEY_CO,0G ADDED SUGAR PER SERVING ,3534722,28.9,6
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,WHITE_CHOCOLATE,THE_HERSHEY_CO,FREE FROM ARTIFICIAL FLAVORS ,3534722,28.9,6
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,WHITE_CHOCOLATE,THE_HERSHEY_CO,EXCELLENT SOURCE OF FIBER   ,3534722,28.9,6
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,THE_HERSHEY_CO,CONTAINS ARTIFICIAL FLAVORS ,24984024,28.8,27
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,REMAINING_VARIETY,FERRARA_CANDY_COMPANY_INC,1 TO 50 CALORIES PER SERVING ,19637075,28.8,20
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRARA_CANDY_COMPANY_INC,FREE FROM ARTIFICIAL COLORS ,16444150,28.8,11
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRARA_CANDY_COMPANY_INC,FREE FROM ARTIFICIAL FLAVORS ,16444149,28.8,10
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRARA_CANDY_COMPANY_INC,FREE FROM ARTIFICIAL FLAVORS ,16437075,28.8,9
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,MONDELEZ_INTERNATIONAL_INC,FREE FROM ANTIBIOTICS ,14795946,28.8,20
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,MONDELEZ_INTERNATIONAL_INC,1G TO LESS THAN 10G PROTEIN PER SERVING ,14542868,28.8,25
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,KLN_FAMILY_BRANDS,FAT FREE ,13700221,28.8,36
LY,"CANDY,_GUM,_MINTS",SNACK_MIXES,PRETZEL_MIX,SWEET,PRIVATE_LABEL,FREE FROM ARTIFICIAL COLORS ,13119742,28.8,67
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,PRIVATE_LABEL,FREE FROM PEANUT ,13022039,28.8,57
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LOLLIPOP,APAX_PARTNERS_LLC,VERY LOW SODIUM ,12557044,28.8,9
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,GUMMI,THE_HERSHEY_CO,VERY LOW SODIUM ,10990524,28.8,15
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,FERRARA_CANDY_COMPANY_INC,CONTAINS NATURAL COLORS ,9942328,28.8,5
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,GEORGE_J_HOWE_CO_INC,CONTAINS NATURAL FLAVORS ,9706891,28.8,11
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,GEORGE_J_HOWE_CO_INC,NATURAL POSITIONING ,9706891,28.8,11
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,CHOCOLOVE,CONTAINS DAIRY ,8521617,28.8,18
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,YUMMY_EARTH_LLC,CONTAINS ARTIFICIAL COLORS ,5123508,28.8,14
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,YUMMY_EARTH_LLC,CONTAINS ARTIFICIAL INGREDIENTS ,5123508,28.8,14
LY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,HARD_CANDY,AUGUST_STORCK_KG,100 CALORIES OR LESS ,4670060,28.8,2
LY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,HARD_CANDY,AUGUST_STORCK_KG,0G FIBER PER SERVING ,4670060,28.8,2
LY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,HARD_CANDY,AUGUST_STORCK_KG,0G PROTEIN PER SERVING ,4670060,28.8,2
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LOLLIPOP,PRIVATE_LABEL,0G FIBER PER SERVING ,4531921,28.8,56
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,WHITE_CHOCOLATE,MARS_INCORPORATED,HIGH LIKELIHOOD OF GMO INGREDIENTS ,19417336,28.7,22
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,REMAINING_VARIETY,TOOTSIE_ROLL_INDUSTRIES_INC,0G PROTEIN PER SERVING ,18247022,28.7,25
CY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,CHEWY,FERRARA_CANDY_COMPANY_INC,ANTIOXIDANTS PRESENCE ,17550706,28.7,5
LY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,CHEWY,THE_HERSHEY_CO,1G TO LESS THAN 2.5G FIBER PER SERVING ,14537497,28.7,8
LY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,CHEWY,THE_HERSHEY_CO,CONTAINS PEANUT ,14537497,28.7,8
LY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,CHEWY,THE_HERSHEY_CO,CONTAINS PEANUT ,14537497,28.7,8
LY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,CHEWY,THE_HERSHEY_CO,FREE FROM ARTIFICIAL COLORS ,14534920,28.7,6
LY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,CHEWY,THE_HERSHEY_CO,CONTAINS DAIRY ,14534920,28.7,6
LY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,CHEWY,THE_HERSHEY_CO,MAY CONTAIN GLUTEN ,14534920,28.7,6
LY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,CHEWY,THE_HERSHEY_CO,CONTAINS LACTOSE ,14534920,28.7,6
LY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,CHEWY,THE_HERSHEY_CO,FREE FROM NATURAL FLAVORS ,14534920,28.7,6
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,GRUPO_BIMBO_S.A._DE_C.V.,FREE FROM PEANUT ,14285611,28.7,10
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,SPANGLER_CANDY_COMPANY,10G TO LESS THAN 15G ADDED SUGAR PER SERVING ,13364259,28.7,9
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MIXED_CHOCOLATE,PRIVATE_LABEL,CONTAINS ADDED SUGAR ,12247705,28.7,67
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,MONDELEZ_INTERNATIONAL_INC,KOSHER ,12135078,28.7,18
LY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,REMAINING_VARIETY,FUN_SWEETS_INC,FREE OF GLUTEN ,11087077,28.7,13
LY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,REMAINING_VARIETY,FUN_SWEETS_INC,FREE FROM GLUTEN ,11087077,28.7,13
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MIXED_CHOCOLATE,PRIVATE_LABEL,CONTAINS NATURAL SWEETENERS ,10767388,28.7,52
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,CHOCOLADEFABRIKEN_LINDT_&_SPRUNGLI_AG,100 CALORIES ,10712173,28.7,3
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,REMAINING_VARIETY,MARS_INCORPORATED,101 TO 200 CALORIES PER SERVING ,10165038,28.7,10
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MIXED_CHOCOLATE,CHOCOLADEFABRIKEN_LINDT_&_SPRUNGLI_AG,SUGAR FREE ,9223691,28.7,4
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,DARK_CHOCOLATE,MONDELEZ_INTERNATIONAL_INC,1G TO LESS THAN 2.5G FIBER PER SERVING ,8431429,28.7,9
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,THE_HERSHEY_CO,1G TO LESS THAN 2.5G FIBER PER SERVING ,8303137,28.7,3
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,THE_HERSHEY_CO,FREE FROM ARTIFICIAL COLORS ,8303135,28.7,2
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,THE_HERSHEY_CO,MAY CONTAIN LACTOSE ,8303135,28.7,2
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,"IMPACT_CONFECTIONS,_INC.",MAY CONTAIN PEANUT ,8158538,28.7,22
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,REMAINING_VARIETY,MAZAPAN_DE_LA_ROSA_SA_DE_CV,5G TO LESS THAN 7.5G TOTAL FAT PER SERVING ,8150602,28.7,6
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,ENDANGERED_SPECIES_CHOCOLATE_COMPANY,7.5G TO LESS THAN 10G ADDED SUGAR PER SERVING ,6940797,28.7,9
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,DARK_CHOCOLATE,PRIVATE_LABEL,CONTAINS ADDED SUGAR ,5086558,28.7,68
LY,"CANDY,_GUM,_MINTS",MINTS,SUGAR_FREE,MINT,MARS_INCORPORATED,CONTAINS NATURAL FLAVORS ,5028727,28.7,2
